Sample_ID,Image_ID,Material_Type,Material_Subtype,Source,Exposure_Type,Crack_Level,Surface_Damage,Breakage_Level,Discoloration_Level,Deformation_Level,Missing_Portion,Damage_Score,Condition_Score,Condition_Class,Structural_Integrity,Recovery_Pathway,Reconditioning_Required,Recovery_Potential,Alternative_Use_Category,Alternative_Use_Suitability,pixel_img_width,pixel_img_height,pixel_obj_width,pixel_obj_height,relative_area,edge_density,fill_ratio,color_std,mean_brightness,std_brightness,contrast,texture_laplacian_var,dark_pixel_ratio,bright_pixel_ratio,mean_hue,mean_saturation,saturation_std,contour_area,contour_perimeter,circularity,solidity,extent
TRAINING_09473,w-409.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,5,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,59,1920,1200,528,202,0.04629166666666667,0.0005813081308130813,0.7190312781278128,20.93435435254087,87.67069831983198,14.818474279270275,104,19.167109700728037,0.018226822682268228,0.0,13.211455520552056,88.48299204920492,12.414643746256733,76689.0,2240.3616008758545,0.19200241797131232,0.9238859373305865,0.7876525204387659
TRAINING_09474,w-409.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,3,2.8,2,Moderate,4,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,55,1920,1200,430,195,0.036393229166666666,0.03983303518187239,0.7490459153249851,41.969842219899945,159.5337388193202,27.590301255147487,191,126.32275212978283,0.0016100178890876566,0.00655933214072749,17.012808586762077,106.66356589147287,10.02171714207856,62807.5,1807.4326689243317,0.2416001032046472,0.8966863685683285,0.7822775508170586
TRAINING_09475,w-409.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.2,4,Moderate,3,Severe,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,44,1920,1200,266,421,0.048605034722222225,0.04995267265551051,0.3447930991373922,55.53656200284354,107.13716893183077,54.49416257570013,212,216.42710268074734,0.03252192238315504,0.09697640776525637,15.44889539763899,85.08958262639973,28.54054183814819,38612.0,1612.9301422834396,0.18650953763619027,0.9106603773584906,0.403975727139569
TRAINING_09476,w-409.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.8,3,High,4,High,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,44,1920,1200,450,245,0.0478515625,0.049578231292517004,0.4350294784580499,67.94146082865883,169.5350022675737,61.159101493368794,219,241.38871655032622,0.0019773242630385488,0.28819047619047616,18.78635827664399,79.178820861678,48.00703307759695,47962.0,1472.871264576912,0.27782899648495707,0.9258894615934056,0.4947953741243952
TRAINING_09477,w-409.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.0,4,Moderate,5,Severe,4.7,2.9,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,29,1920,1200,85,36,0.001328125,0.09509803921568627,0.31405228758169934,34.591844378065176,73.4297385620915,33.037441098104665,135,165.88016532103038,0.42516339869281045,0.0,33.12483660130719,75.61372549019607,36.91575563665598,961.0,246.30865561962128,0.19905537268674844,0.580840132970686,0.36623475609756095
TRAINING_09478,w-410.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,4,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,66,1920,1200,535,285,0.06617838541666667,0.005476307591408428,0.7141629775373012,26.095629610116525,94.58958517789802,23.126823587538762,133,38.1788265341384,0.021433021806853584,0.0,15.42582718478439,77.4629939334317,15.909237555637327,108892.0,3697.40949344635,0.10009461986267948,0.9148819975971031,0.7236310473152578
TRAINING_09479,w-410.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,3,3.0,1,Moderate,4,Low,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,59,1920,1200,436,208,0.03936111111111111,0.03619001411432604,0.8117997971065631,41.66051473410503,149.85515172900494,26.310088347732226,207,149.88509514016883,0.0005733944954128441,0.007818013408609738,16.076250441072688,112.25729975299929,13.369140763272195,73620.5,1837.4915430545807,0.2740046472963546,0.9419746530954315,0.8136660035366932
TRAINING_09480,w-410.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,3,3.0,5,Moderate,2,Severe,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,51,1920,1200,308,368,0.04919444444444444,0.037337662337662336,0.14400850508187465,41.461415350804664,93.01820122811971,40.55929430545639,216,239.48165716407345,0.03442617165443252,0.03603190287972897,15.891101425748165,77.5283208639187,24.341517363351645,16322.5,1606.1332396268845,0.07951213245990472,0.7173936930007692,0.17055903866248695
TRAINING_09481,w-412.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,2.2,1,Moderate,2,Low,1.3,8.0,Excellent,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,80,1920,1200,360,291,0.04546875,0.0022814051164566627,0.8065769377625047,33.725930643064984,107.82932416953035,24.88253701498948,175,22.023707443136995,0.03379152348224513,3.818251240931653e-05,15.646993127147766,106.35769377625047,20.067493146950497,84497.0,1637.3767580986023,0.3960535505658178,0.9205719733079123,0.8065769377625047
TRAINING_09482,w-412.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.0,4,Moderate,5,Severe,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,102,500,0.022135416666666668,0.04780392156862745,0.24129411764705883,47.05059778483968,138.89111764705882,39.535799209615355,180,170.5561485394079,0.0,0.10586274509803921,16.043117647058825,100.32303921568628,19.503626072575692,12306.0,1433.9108090400696,0.07521119649587547,0.6448840560723176,0.4595048728576229
TRAINING_09483,w-412.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,5,Medium,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,40,1920,1200,81,443,0.01557421875,0.20087506618733106,0.7677173034584622,48.22489353345414,136.4891452777081,39.24826904782127,212,690.4991214588703,0.011537496864810634,0.021207814285316165,16.38229802413399,107.41036145249839,24.630760651025028,27548.0,1362.1808005571365,0.1865651101187622,0.9130924759695062,0.7843963553530752
TRAINING_09484,w-412.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.2,3,Moderate,5,High,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,90,652,0.02546875,0.05775391956373552,0.5908060668029993,41.5452388696861,109.98592365371506,35.81047027625549,187,273.7563400851452,0.038957055214723924,0.00015337423312883436,15.730743012951601,96.87283571915474,28.004465481676114,34668.5,2822.240885615349,0.05469614990491276,0.8025765976410126,0.6060926573426574
TRAINING_09485,w-413.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,2.2,2,Moderate,1,Medium,1.3,8.0,Excellent,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,80,1920,1200,440,379,0.07237847222222223,0.006488366514751739,0.6221126169345167,35.16432110322607,98.41458982969537,30.988246239999594,164,25.157258576837652,0.07146797793235787,0.0,16.863234588630366,89.30825137922763,25.887631582939132,103743.5,1837.481439113617,0.386122258712958,0.9371674540872095,0.6266066294605107
TRAINING_09486,w-413.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,2,2.2,4,Low,1,Severe,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,66,1920,1200,510,449,0.09938802083333333,0.025031660771212716,0.3023559980785187,26.925072105952374,98.76394602384383,22.924414211184285,211,149.23190514250993,0.008471985676230403,0.001331935892397048,15.716262718896022,80.46264902397485,16.690759131914575,69236.5,4381.150817155838,0.045328209282372224,0.6353079894660537,0.3702645032942586
TRAINING_09487,w-413.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,4,Moderate,5,Severe,4.7,2.9,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,29,1920,1200,505,106,0.023233506944444444,0.07296842891836354,0.3752101625256865,50.74544064016183,137.28397160470763,45.028928233689705,201,413.93393051882157,1.8681113394358305e-05,0.07237063328974407,16.120250326919486,94.87917055856529,21.080152905941684,20085.0,1660.087435722351,0.0915840352268862,0.7731690886343952,0.38922155688622756
TRAINING_09488,w-414.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,1.8,2,Low,5,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,59,1920,1200,663,296,0.08517708333333333,0.005238269944152297,0.7145626961803433,27.533168156098906,87.54973299090946,24.78640775436701,157,30.30700123880062,0.10803676980147568,0.0,21.195594350006115,81.654844890139,17.489160000646738,140231.5,3070.9515622854233,0.1868570597004674,0.8856996687267296,0.7390874689041615
TRAINING_09489,w-414.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,2,2.5,2,Moderate,4,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,59,1920,1200,481,250,0.052191840277777776,0.02987941787941788,0.7363700623700624,47.60583605613436,202.06128066528066,34.41663421045888,194,136.87733499381486,0.0,0.5607817047817047,20.157596673596675,93.76860706860707,11.685136174441936,88548.5,2151.6336793899536,0.2403556887135032,0.9481988734928147,0.8739316239316239
TRAINING_09490,w-414.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,5,High,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,228,579,0.057296875,0.12817016634851378,0.497144199012211,50.563209991062585,130.49763657849286,46.85047157538694,213,505.95505411633565,0.004567766566675757,0.055411629245826134,16.157159955155592,92.53989788807078,20.13117582389558,65629.0,2876.5079114437103,0.09967230579715797,0.8440594696092806,0.6183656355704634
TRAINING_09491,w-415.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,4,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,66,1920,1200,655,307,0.08727647569444444,0.005450431409602904,0.6886092945769202,26.04139549935391,94.93745928338762,22.009389489269555,134,40.455447902541,0.026570853121814158,0.0,15.509446254071662,84.62380585324614,14.911689056053177,138469.0,4187.139500498772,0.09924932443110618,0.8385301544815391,0.7003712545774576
TRAINING_09492,w-415.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,4,High,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,40,1920,1200,483,262,0.054924479166666665,0.10852180234855309,0.43128980765887504,59.51791116188527,176.05834242093783,53.36860446211521,204,350.4366992697803,0.0,0.3554438702132031,20.278894631201304,87.6658448311286,33.59638425525905,54578.0,2693.3363384008408,0.09454668360346967,0.8650610621082079,0.6747020718983335
TRAINING_09493,w-415.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,5,High,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,199,573,0.049490885416666665,0.08271725117735274,0.5249195366009805,45.16061431959385,119.20833662202811,41.88219292158109,212,329.41785704358426,0.010699220360090154,0.010067790961789752,16.32910626430582,89.58334429564928,20.577590408942754,59855.0,2823.4540889263153,0.09435150645541268,0.7889256481566911,0.6262948624045203
TRAINING_09494,w-417.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.2,3,Moderate,5,High,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,477,52,0.010765625,0.09325108853410741,0.5922431865828093,41.58428077329687,122.16706982744718,37.27847413771447,191,213.33343179760087,0.012296403805837769,0.013828414771810998,15.978914691178842,88.87119013062409,17.226173924362346,14690.0,1871.8275501728058,0.05268657771535026,0.7562030268712036,0.6311493018259936
TRAINING_09495,w-417.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.8,2,High,4,Medium,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,44,1920,1200,543,281,0.06622526041666667,0.0758275823650079,0.6307485106466645,61.76926116439024,185.87055569755478,51.710198185219284,198,231.2428478325242,0.0,0.47906385377139,20.436031536933996,110.27539765242524,19.92908863760012,96241.5,3188.848091483116,0.11893360557674515,0.8039553921978114,0.6853928983463659
TRAINING_09496,w-417.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.8,4,High,5,Severe,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,242,761,0.07993142361111111,0.0476319761948719,0.3981983253874306,60.764168064014,124.410535289582,58.340693501875066,216,251.26178077549366,0.04368436485268405,0.12594346282077737,20.198325387430632,92.26902944147001,29.73216305711287,73333.0,3570.7232028245926,0.07227647190196602,0.7349652977875774,0.4710737961868544
TRAINING_09497,w-419.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,2.2,2,Moderate,5,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,59,1920,1200,477,148,0.030640625,0.015496628704175874,0.6496331236897275,49.908508127967956,149.62554535667743,42.919650319258764,173,71.81160628089499,0.0,0.010609666270043628,16.81877160179047,97.13854892628477,14.40733609670709,45861.5,1098.5756818056107,0.4775272469594252,0.982276339180535,0.7304647680937818
TRAINING_09498,w-419.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,5,Medium,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,40,1920,1200,716,254,0.07893402777777778,0.06460321998856289,0.7579317511986979,57.11816386687145,166.489134738046,44.76399513527243,205,221.2621693252383,6.0484757841024065e-05,0.18208111555887915,16.448692429507766,113.54262525843487,19.126959267108777,137840.5,2584.535261631012,0.2593115017415103,0.9410738607852039,0.787318079005689
TRAINING_09499,w-419.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,4,Moderate,5,Severe,4.7,2.9,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,29,1920,1200,154,726,0.048526041666666665,0.06540910879753854,0.3710198203999857,40.26473022632646,108.93683589138135,38.3825685139971,213,319.31540433060894,0.014561196379378197,0.013944044935780473,16.03132267181854,75.95644162999535,20.625398623017205,41481.5,3637.049103498459,0.0394063297776866,0.5320323722552842,0.39843149684954665
TRAINING_09500,w-421.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,2.2,3,Moderate,5,High,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,55,1920,1200,114,460,0.02276041666666667,0.016380625476735317,0.5899980930587337,33.68957619178064,117.39016018306636,28.954683721856988,158,58.973866176869315,0.03867276887871854,0.0,19.297025171624714,84.61273836765828,18.22926995783071,30939.5,1484.991983294487,0.17630918453468705,0.85482400397856,0.7386244270435447
TRAINING_09501,w-421.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.2,4,Moderate,5,Severe,4.7,2.9,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,29,1920,1200,315,52,0.007109375,0.06605616605616606,0.3173076923076923,35.64518967619308,134.55140415140414,29.017177050196054,160,192.05866815452896,0.0,0.00402930402930403,17.18144078144078,88.689010989011,14.860584963881594,5197.5,709.5462437868118,0.1297307567380892,0.7857142857142857,0.4607712765957447
TRAINING_09502,w-421.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,3,2.8,3,Moderate,5,High,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,44,1920,1200,430,140,0.026128472222222223,0.03473421926910299,0.564750830564784,54.505364593791555,195.38576411960133,43.64008459416894,190,144.53986202552952,0.0,0.47162790697674417,21.07845514950166,91.46696013289036,31.45139219745096,33998.0,1349.2001328468323,0.2346985913656586,0.9401841763225575,0.6848912167606769
TRAINING_09503,w-421.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,2,2.5,2,Moderate,5,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,55,1920,1200,431,155,0.028995225694444446,0.026300426614774344,0.664351470698301,54.16079838024179,186.0324227228501,42.11744208532289,180,137.1543736678284,0.0,0.46562383055160544,19.044562532744553,104.51645834892598,11.255859207550191,44382.0,1223.7543948888779,0.3724158910305655,0.9467049199560585,0.6746010031919745
TRAINING_09504,w-421.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.2,4,Moderate,5,Severe,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,205,560,0.04982638888888889,0.04568815331010453,0.3767465156794425,42.67712097148399,133.17328397212543,36.88524863331762,205,269.1936740157098,9.581881533101045e-05,0.022517421602787458,17.029703832752613,92.18926829268293,16.485300594818955,43250.5,2404.0154901742935,0.0940429996414825,0.8244393400749135,0.43653861681941136
TRAINING_09505,w-423.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,2.2,3,Moderate,5,High,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,55,1920,1200,113,459,0.02251171875,0.0193186419110417,0.4706364354984865,53.855169724695955,176.65133900167737,48.024271265117136,188,109.85378233420525,0.0,0.3660323519771724,19.87888252646191,88.7468525266547,17.481440198554566,24410.5,1124.2813057899475,0.2426814383858886,0.8878482578017022,0.8072255291005291
TRAINING_09506,w-423.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.2,2,Moderate,5,Medium,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,40,1920,1200,86,316,0.01179513888888889,0.09957315278186635,0.6032160730055932,52.153348309267024,173.52461730939064,48.62434839469022,196,281.2608411263653,0.0,0.28698115984692374,21.003164556962027,77.3714674712982,16.442304901901473,16393.0,1085.3523733615875,0.1748746194276809,0.7862350119904077,0.64697292603994
TRAINING_09507,w-423.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,3,2.8,2,Moderate,5,Medium,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,51,1920,1200,430,141,0.026315104166666665,0.030265545109681675,0.7409945571499258,57.668368178601945,186.780224311397,46.76450215918156,193,179.2008254892707,0.0,0.5764308098301171,18.30844466435758,102.43704436747485,13.189710051193245,44926.5,1155.6883796453476,0.42269874383534983,0.9665042434412211,0.757103134479272
TRAINING_09508,w-423.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.2,3,Moderate,5,High,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,40,1920,1200,172,560,0.041805555555555554,0.04587832225913621,0.4453125,43.56551718738666,125.46435838870431,38.815860551326125,207,250.57456420829723,0.002616279069767442,0.010776578073089701,16.29145556478405,91.38522632890366,18.481769429816907,42892.5,2373.8733541965485,0.09564805268634767,0.7929179491445526,0.5005075964433242
TRAINING_09509,w-424.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,3,2.8,3,Moderate,5,High,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,44,1920,1200,194,729,0.0613828125,0.030199538981516835,0.4237481085514686,34.3112953469862,120.92630775105002,26.689390955509698,197,101.9890967844556,0.00024040841146606706,0.003584913665096941,15.550499908079138,97.149647165302,14.437665180406965,59929.0,3811.399386525154,0.051841549708103854,0.7734920010067309,0.7112559044838472
TRAINING_09510,w-424.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,4,Moderate,4,Severe,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,587,336,0.08560416666666666,0.11003285470917498,0.2398520524052892,31.47743837785882,100.38598706092317,30.540157262877184,226,319.24198166424316,0.01622454774073173,0.0034274357102295774,18.43338302101079,59.833536140180094,18.72970314572447,47306.5,4779.303057909012,0.0260256473816739,0.4691034216045496,0.35006845006845005
TRAINING_09511,w-424.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,2,2.8,1,Moderate,5,Low,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,59,1920,1200,412,178,0.031829861111111114,0.02510363259517836,0.8044207483364242,56.600696337995956,227.35465528526237,53.72786516088187,210,194.55523592076494,6.81793389331297e-05,0.8026071779208028,12.303793498418239,22.727309916003055,34.940121749686256,58993.0,1211.4457387924194,0.5051291282659286,0.939947739077786,0.8296720297029703
TRAINING_09512,w-426.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,2,2.8,4,Moderate,5,Severe,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,44,1920,1200,231,738,0.0739921875,0.02983962740060301,0.2476067293140464,33.49066708780817,104.16976970635507,29.53554230347685,217,124.63332753975878,0.0030619786717347693,0.0011321108882084493,15.06085829256561,87.59865789134082,17.131693299675582,42211.5,2794.6429073810577,0.06791848718636724,0.5895090392363609,0.44202374968585073
TRAINING_09513,w-426.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,5,High,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,639,94,0.0260703125,0.05898511637199081,0.5951619884793394,44.36847651425092,107.91812339759598,44.05421475439591,205,319.89093112488746,0.16928045816268772,0.00018313188825625146,36.9277960909666,65.08535610828089,22.3698064495255,35749.0,1925.4844044446945,0.12116962145744721,0.9085110167983939,0.6053509440352214
TRAINING_09514,w-426.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,4,Medium,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,44,1920,1200,413,195,0.034954427083333336,0.05591357794747625,0.6277457006270566,56.40225708548076,165.44571925249892,47.4334257115604,222,494.52657027297755,0.0014403675420624573,0.18120072018377104,18.06532563481716,97.69533743093065,28.6516882153337,50555.5,2270.971772789955,0.12318414164835666,0.8048893099083752,0.6540083569423423
TRAINING_09515,w-428.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,2.2,1,Moderate,4,Low,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,133,273,0.015759114583333334,0.01740615274449861,0.8063565507174529,37.6194384984755,143.92037786774628,32.50922529158981,191,54.52022810586492,0.010575890275138396,0.01418381117629238,19.401002506265666,80.78451623564405,13.649316394233855,29278.0,1100.2640606164932,0.3039186951635893,0.9370009441057399,0.8405971863336205
TRAINING_09516,w-428.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.0,2,Moderate,3,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,55,1920,1200,276,202,0.024197916666666666,0.04048285263308939,0.6795271918496197,36.42594886678083,121.89460467785909,30.660250363947654,193,84.27189094660461,0.0015963552877026833,0.003282393456736978,16.345135600516574,93.33125269048644,12.612575595820346,37885.0,1939.1555370092392,0.12660529407040863,0.8562452678803494,0.7131159884049242
TRAINING_09517,w-428.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,5,High,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,98,534,0.022713541666666667,0.08679202017885806,0.5560460139111825,46.36276323429117,134.61782465795307,40.45901560833188,208,185.5475254050934,0.0002101964381258121,0.046873805702056105,16.21629213483146,96.8330467018268,14.659720502180573,29099.0,1928.9991233348846,0.09827065890314861,0.8513582703082256,0.6047425080011638
TRAINING_09518,w-428.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,4,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,66,1920,1200,270,150,0.017578125,0.01491358024691358,0.678320987654321,17.17232844321632,86.29029629629629,14.476666612466586,114,134.41760369394908,0.021086419753086418,0.0,15.41851851851852,63.10397530864198,12.223290013937428,27472.0,2571.380934357643,0.052211636152262014,0.7469784514988784,0.7021059088121039
TRAINING_09519,w-428.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,5,High,4.3,3.6,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,36,1920,1200,423,164,0.030109375,0.0891858386668973,0.4876102750389206,38.977026635649885,117.96830133194949,34.590746427820704,216,345.7620530110649,0.00919679409560053,0.004425416594591478,16.280343654500374,89.7119731303696,17.45601548811795,33826.5,2056.6530116796494,0.10049509760325331,0.8122973849146315,0.49293239875843375
TRAINING_09520,w-428.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,5,Medium,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,40,1920,1200,276,81,0.009703125,0.1206387546967257,0.6114018607979961,46.78433316929939,127.9372427983539,43.24033486155328,214,637.464303083841,0.012658794059760243,0.0050098407586330294,18.150697799248523,86.28654499910539,22.642560822449084,13668.5,874.6000666618347,0.22454930173668583,0.9197254651280153,0.6258470695970696
TRAINING_09521,w-429.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.2,4,Moderate,5,Severe,4.7,2.9,Poor,Visually Compromised,Alternative Use / Recycling,Yes,Low,Wood Recycling,29,1920,1200,71,279,0.00859765625,0.06042707860063608,0.36962996617699023,40.08517447726899,146.97920137311323,33.58590321388723,191,124.45299723266378,0.0,0.048967640971275685,18.39128678883336,87.25331919834419,13.580153112069901,7322.0,1205.6610296964645,0.06329787661997148,0.6046742092658354,0.42788686302010287
TRAINING_09522,w-429.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,2,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,51,1920,1200,212,263,0.024199652777777778,0.07974029700839372,0.5870040892460004,47.980323551579986,159.00186527010547,39.20960975031327,209,173.91807222654944,0.0012375349738144774,0.11681254035440132,18.435181863835282,100.83933567687782,12.655949330847562,32729.0,1917.8418291807175,0.11181936635829391,0.8144378639327129,0.615808685181004
TRAINING_09523,w-429.jpg,wood,Treated,Demolition_Site,Exterior_Weathered,4,3.0,3,Moderate,5,High,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Furniture / Decorative Use,40,1920,1200,73,541,0.017141059027777777,0.047426126148937785,0.5693287418023447,57.01516503499791,185.74727166839693,50.43214122935239,195,171.7680623501648,0.0,0.376800952067455,21.54093130428177,92.65591370622641,17.684001407762118,22484.5,1580.589961886406,0.11309793084176849,0.8693189506853023,0.6197320911772002
