Sample_ID,Image_ID,Material_Type,Material_Subtype,Source,Exposure_Type,Length_mm,Width_mm,Thickness_mm,Crack_Level,Surface_Damage,Breakage_Level,Discoloration_Level,Deformation_Level,Missing_Portion,Moisture_Dampness_Level,Surface_Contamination_Level,Damage_Score,Condition_Score,Condition_Class,Structural_Integrity,Recovery_Pathway,Reconditioning_Required,Recovery_Potential,Alternative_Use_Category,Alternative_Use_Suitability
CODD_TRAINING_07458,p-2695.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07459,p-2695.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07460,p-2695.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07461,p-2695.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07462,p-2695.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07463,p-2695.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07464,p-2695.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07465,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07466,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07467,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07468,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07469,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07470,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07471,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07472,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07473,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07474,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07475,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07476,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07477,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07478,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07479,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07480,p-2696.jpg,gypsum_board,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07481,plastic-1124.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07482,plastic-1124.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07483,plastic-1126.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07484,plastic-1130.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07485,plastic-1130.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07486,plastic-1130.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07487,plastic-1136.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07488,plastic-1136.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07489,plastic-1136.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07490,plastic-1136.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07491,plastic-1136.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07492,plastic-1137.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07493,plastic-1137.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07494,plastic-1137.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07495,plastic-1137.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07496,plastic-1137.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07497,plastic-1137.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07498,plastic-1137.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07499,plastic-1137.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07500,plastic-1139.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07501,plastic-1139.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07502,plastic-1139.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07503,plastic-1139.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07504,plastic-1140.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07505,plastic-1140.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07506,plastic-1140.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07507,plastic-1140.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07508,plastic-1140.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07509,plastic-1140.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07510,plastic-1140.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07511,plastic-1140.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07512,plastic-1140.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07513,plastic-1141.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07514,plastic-1141.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07515,plastic-1141.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07516,plastic-1141.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07517,plastic-1143.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07518,plastic-1143.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07519,plastic-1143.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07520,plastic-1143.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07521,plastic-1145.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07522,plastic-1145.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07523,plastic-1145.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07524,plastic-1146.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07525,plastic-1146.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07526,plastic-1146.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07527,plastic-1147.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07528,plastic-1147.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07529,plastic-1147.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07530,plastic-1148.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07531,plastic-1148.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07532,plastic-1148.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07533,plastic-1148.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07534,plastic-1149.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07535,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07536,plastic-1149.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07537,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07538,plastic-1149.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07539,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07540,plastic-1149.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07541,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07542,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07543,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07544,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07545,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07546,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07547,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07548,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07549,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07550,plastic-1149.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07551,plastic-1151.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07552,plastic-1151.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07553,plastic-1151.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07554,plastic-1152.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07555,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07556,plastic-1152.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07557,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07558,plastic-1152.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07559,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07560,plastic-1152.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07561,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07562,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07563,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07564,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07565,plastic-1152.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07566,plastic-1153.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07567,plastic-1153.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07568,plastic-1153.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07569,plastic-1153.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07570,plastic-1154.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07571,plastic-1154.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07572,plastic-1154.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07573,plastic-1154.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07574,plastic-1155.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07575,plastic-1155.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07576,plastic-1155.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07577,plastic-1156.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07578,plastic-1156.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07579,plastic-1156.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07580,plastic-1157.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07581,plastic-1157.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07582,plastic-1157.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07583,plastic-1158.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07584,plastic-1158.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07585,plastic-1158.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07586,plastic-1158.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07587,plastic-1160.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07588,plastic-1160.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07589,plastic-1160.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07590,plastic-1161.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07591,plastic-1161.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07592,plastic-1161.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07593,plastic-1162.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07594,plastic-1162.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07595,plastic-1162.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07596,plastic-1163.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07597,plastic-1163.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07598,plastic-1163.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07599,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07600,plastic-1165.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07601,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07602,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07603,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07604,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07605,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07606,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07607,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07608,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07609,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07610,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07611,plastic-1165.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07612,plastic-1166.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07613,plastic-1166.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07614,plastic-1166.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07615,plastic-1167.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07616,plastic-1167.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07617,plastic-1167.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07618,plastic-1169.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07619,plastic-1169.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07620,plastic-1170.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07621,plastic-1170.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07622,plastic-1172.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07623,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07624,plastic-1175.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07625,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07626,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07627,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07628,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07629,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07630,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07631,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07632,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07633,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07634,plastic-1175.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07635,plastic-1179.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07636,plastic-1179.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07637,plastic-1179.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07638,plastic-1180.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07639,plastic-1180.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07640,plastic-1180.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07641,plastic-1181.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07642,plastic-1182.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07643,plastic-1182.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07644,plastic-1182.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07645,plastic-1182.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07646,plastic-1182.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07647,plastic-1182.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07648,plastic-1182.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07649,plastic-1182.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07650,plastic-1184.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07651,plastic-1184.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07652,plastic-1184.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07653,plastic-1186.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07654,plastic-1186.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07655,plastic-1186.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07656,plastic-1186.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07657,plastic-1186.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07658,plastic-1186.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07659,plastic-1186.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07660,plastic-1186.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07661,plastic-1188.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07662,plastic-1188.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07663,plastic-1188.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07664,plastic-1190.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07665,plastic-1190.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07666,plastic-1190.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07667,plastic-1191.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07668,plastic-1191.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07669,plastic-1191.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07670,plastic-1193.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07671,plastic-1193.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07672,plastic-1194.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07673,plastic-1194.jpg,plastic,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07674,plastic-1196.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07675,plastic-1196.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07676,plastic-1196.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07677,plastic-1196.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
CODD_TRAINING_07678,plastic-1197.jpg,pipes,,Construction and Demolition Waste,,,,,,,,,,,,,,,,,,,,,
